paperID,imageID,size,imagenumbers
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_04_T01.jpg,715575,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_05_T01.jpg,1458639,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_06_T01.jpg,1279080,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_07_T01.jpg,1680471,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_08_T01.jpg,833976,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_09_T01.jpg,622080,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_10_T01.jpg,2230275,1
10.1109@TVCG.2012.250,10.1109@TVCG.2012.250_11_11_T01.jpg,3886014,1
allpaper,10.1109@TVCG.2012.252,,14
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_01_T01.jpg,3088992,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_02_T01.jpg,367416,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_03_T01.jpg,445524,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_04_T01.jpg,376992,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_05_T01.jpg,360612,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_06_T01.jpg,357120,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_07_T01.jpg,4017546,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_08_T01.jpg,3984471,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_09_T01.jpg,847128,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_10_T01.jpg,1068594,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_11_T01.jpg,689130,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_12_T01.jpg,1023327,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_13_T01.jpg,2496174,1
10.1109@TVCG.2012.252,10.1109@TVCG.2012.252_14_14_T01.jpg,1225365,1
allpaper,10.1109@TVCG.2012.253,,17
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_01_T17.jpg,2695455,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_02_T17.jpg,2675616,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_03_T17.jpg,400464,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_04_T17.jpg,397188,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_05_T17.jpg,535608,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_06_T17.jpg,575391,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_07_T17.jpg,560994,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_08_T17.jpg,2393160,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_09_T17.jpg,412848,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_10_T17.jpg,1263843,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_11_T17.jpg,2487384,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_12_T17.jpg,872064,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_13_T17.jpg,859680,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_14_T17.jpg,712008,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_15_T17.jpg,642960,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_16_T17.jpg,677484,1
10.1109@TVCG.2012.253,10.1109@TVCG.2012.253_17_17_T17.jpg,2144115,1
allpaper,10.1109@TVCG.2012.255,,4
10.1109@TVCG.2012.255,10.1109@TVCG.2012.255_04_01_T01.jpg,2264064,1
10.1109@TVCG.2012.255,10.1109@TVCG.2012.255_04_02_T01.jpg,1179648,1
10.1109@TVCG.2012.255,10.1109@TVCG.2012.255_04_03_T01.jpg,3383325,1
10.1109@TVCG.2012.255,10.1109@TVCG.2012.255_04_04_T01.jpg,1317507,1
allpaper,10.1109@TVCG.2012.256,,9
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_01_T01.jpg,1105200,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_02_T01.jpg,1459188,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_03_T01.jpg,3580170,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_04_T01.jpg,724605,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_05_T01.jpg,810432,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_06_T01.jpg,664137,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_07_T01.jpg,5982537,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_08_T01.jpg,1079568,1
10.1109@TVCG.2012.256,10.1109@TVCG.2012.256_09_09_T01.jpg,6703422,1
allpaper,10.1109@TVCG.2012.258,,13
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_01_T17.jpg,1344648,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_02_T17.jpg,828360,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_03_T17.jpg,779247,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_04_T17.jpg,874152,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_05_T17.jpg,523647,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_06_T17.jpg,1792560,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_07_T17.jpg,211500,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_08_T17.jpg,2454375,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_09_T17.jpg,815490,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_10_T17.jpg,4692654,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_11_T17.jpg,3370368,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_12_T17.jpg,4907424,1
10.1109@TVCG.2012.258,10.1109@TVCG.2012.258_13_13_T17.jpg,7639920,1
allpaper,10.1109@TVCG.2012.260,,6
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_01_T01.jpg,1294359,1
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_02_T01.jpg,267330,1
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_03_T01.jpg,748680,1
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_04_T01.jpg,1905975,1
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_05_T01.jpg,375744,1
10.1109@TVCG.2012.260,10.1109@TVCG.2012.260_06_06_T01.jpg,1402434,1
allpaper,10.1109@TVCG.2012.265,,10
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_01_T01.jpg,2149875,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_02_T01.jpg,958800,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_03_T01.jpg,614460,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_04_T01.jpg,1664208,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_05_T01.jpg,974250,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_06_T01.jpg,2016318,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_07_T01.jpg,1838448,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_08_T01.jpg,835875,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_09_T01.jpg,3000555,1
10.1109@TVCG.2012.265,10.1109@TVCG.2012.265_10_10_T01.jpg,567630,1
allpaper,10.1109@TVCG.2012.275,,7
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_01_T01.jpg,1135512,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_02_T01.jpg,1702566,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_03_T01.jpg,837012,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_04_T01.jpg,736008,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_05_T01.jpg,951456,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_06_T01.jpg,1369605,1
10.1109@TVCG.2012.275,10.1109@TVCG.2012.275_07_07_T01.jpg,1017792,1
allpaper,10.1109@TVCG.2012.292,,12
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_01_T01.jpg,1476216,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_02_T01.jpg,515592,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_03_T01.jpg,1188594,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_04_T01.jpg,557226,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_05_T01.jpg,682125,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_06_T01.jpg,340770,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_07_T01.jpg,828072,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_08_T01.jpg,1164096,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_09_T01.jpg,1245312,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_10_T01.jpg,3564702,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_11_T01.jpg,2869020,1
10.1109@TVCG.2012.292,10.1109@TVCG.2012.292_12_12_T01.jpg,4422792,1
allpaper,10.1109@VAST.2012.6400487,,11
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_01_T01.jpg,1118400,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_02_T01.jpg,793065,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_03_T01.jpg,963870,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_04_T01.jpg,1058634,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_05_T01.jpg,226524,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_06_T01.jpg,491121,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_07_T01.jpg,584640,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_08_T01.jpg,377784,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_09_T01.jpg,1144296,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_10_T01.jpg,1863732,1
10.1109@VAST.2012.6400487,10.1109@VAST.2012.6400487_11_11_T01.jpg,3791286,1
allpaper,10.1109@VAST.2012.6400488,,9
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_01_T17.jpg,457800,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_02_T17.jpg,825792,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_03_T17.jpg,419952,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_04_T17.jpg,503271,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_05_T17.jpg,3677490,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_06_T17.jpg,3855222,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_07_T17.jpg,385566,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_08_T17.jpg,2791485,1
10.1109@VAST.2012.6400488,10.1109@VAST.2012.6400488_09_09_T17.jpg,3672657,1
allpaper,10.1109@VAST.2012.6400490,,13
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_01_T01.jpg,471360,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_02_T01.jpg,2900880,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_03_T01.jpg,1536939,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_04_T01.jpg,1499685,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_05_T01.jpg,2524950,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_06_T01.jpg,1294296,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_07_T01.jpg,1247814,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_08_T01.jpg,2299662,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_09_T01.jpg,1001784,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_10_T01.jpg,1070685,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_11_T01.jpg,1043280,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_12_T01.jpg,1047438,1
10.1109@VAST.2012.6400490,10.1109@VAST.2012.6400490_13_13_T01.jpg,1015542,1
allpaper,10.1109@VAST.2012.6400493,,15
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_01_T17.jpg,4415733,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_02_T17.jpg,1847664,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_03_T17.jpg,646704,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_04_T17.jpg,1207752,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_05_T17.jpg,2765520,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_06_T17.jpg,1294200,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_07_T17.jpg,3932064,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_08_T17.jpg,684834,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_09_T17.jpg,1282176,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_10_T17.jpg,1276275,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_11_T17.jpg,1066509,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_12_T17.jpg,2106891,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_13_T17.jpg,1178190,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_15_T17.jpg,1087632,1
10.1109@VAST.2012.6400493,10.1109@VAST.2012.6400493_15_16_T17.jpg,1133175,1
allpaper,10.1109@VAST.2012.6400557,,6
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_01_T17.jpg,4275738,1
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_02_T17.jpg,5230875,1
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_03_T17.jpg,1609632,1
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_04_T17.jpg,2245122,1
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_05_T17.jpg,1109619,1
10.1109@VAST.2012.6400557,10.1109@VAST.2012.6400557_06_06_T17.jpg,2617920,1
allpaper,10.1109@TVCG.2012.190,,11
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_01_T02.jpg,530640,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_02_T02.jpg,481275,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_03_T02.jpg,391344,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_04_T02.jpg,348432,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_05_T02.jpg,1029735,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_06_T02.jpg,999408,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_07_T02.jpg,615678,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_08_T02.jpg,943254,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_09_T02.jpg,779625,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_10_T02.jpg,1164096,1
10.1109@TVCG.2012.190,10.1109@TVCG.2012.190_11_11_T02.jpg,10619580,1
allpaper,10.1109@TVCG.2012.220,,11
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_01_T02.jpg,308856,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_02_T02.jpg,490200,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_03_T02.jpg,576534,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_04_T02.jpg,359181,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_05_T02.jpg,445257,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_06_T02.jpg,1368000,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_07_T02.jpg,784728,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_08_T02.jpg,732564,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_09_T02.jpg,1506120,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_10_T02.jpg,2077803,1
10.1109@TVCG.2012.220,10.1109@TVCG.2012.220_11_11_T02.jpg,852768,1
allpaper,10.1109@TVCG.2012.227,,9
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_01_T02.jpg,1721400,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_02_T02.jpg,462000,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_03_T02.jpg,539418,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_04_T02.jpg,601776,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_05_T02.jpg,480168,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_06_T02.jpg,2011500,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_07_T02.jpg,4230522,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_08_T02.jpg,1966194,1
10.1109@TVCG.2012.227,10.1109@TVCG.2012.227_09_09_T02.jpg,572352,1
allpaper,10.1109@TVCG.2012.249,,9
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_01_T02.jpg,1800708,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_02_T02.jpg,1278816,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_03_T02.jpg,308958,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_04_T02.jpg,111888,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_05_T02.jpg,1521684,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_06_T02.jpg,596373,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_07_T02.jpg,2432430,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_08_T02.jpg,1933140,1
10.1109@TVCG.2012.249,10.1109@TVCG.2012.249_09_09_T02.jpg,3276720,1
allpaper,10.1109@TVCG.2012.277,,6
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_01_T02.jpg,3101607,1
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_02_T02.jpg,910866,1
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_03_T02.jpg,1155708,1
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_04_T02.jpg,954288,1
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_05_T02.jpg,672030,1
10.1109@TVCG.2012.277,10.1109@TVCG.2012.277_06_06_T02.jpg,4218984,1
allpaper,10.1109@TVCG.2012.279,,8
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_01_T02.jpg,1262664,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_02_T02.jpg,615300,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_03_T02.jpg,1215234,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_04_T02.jpg,8690688,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_05_T02.jpg,1321716,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_06_T02.jpg,1257756,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_07_T02.jpg,1465464,1
10.1109@TVCG.2012.279,10.1109@TVCG.2012.279_08_08_T02.jpg,2322618,1
allpaper,10.1109@TVCG.2012.285,,9
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_01_T02.jpg,1596000,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_02_T02.jpg,1019424,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_03_T02.jpg,1031034,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_04_T02.jpg,1431018,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_05_T02.jpg,335400,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_06_T02.jpg,1074321,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_07_T02.jpg,1235850,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_08_T02.jpg,1786590,1
10.1109@TVCG.2012.285,10.1109@TVCG.2012.285_09_09_T02.jpg,2453400,1
allpaper,10.1109@VAST.2012.6400494,,12
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_01_T17.jpg,428250,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_02_T17.jpg,1080000,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_03_T17.jpg,185280,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_04_T17.jpg,238428,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_05_T17.jpg,2182125,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_06_T17.jpg,1432092,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_07_T17.jpg,720900,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_08_T17.jpg,703296,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_09_T17.jpg,713154,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_10_T17.jpg,1960200,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_11_T17.jpg,1878660,1
10.1109@VAST.2012.6400494,10.1109@VAST.2012.6400494_12_12_T17.jpg,1047831,1
allpaper,10.1109@VAST.2012.6400554,,3
10.1109@VAST.2012.6400554,10.1109@VAST.2012.6400554_03_01_T17.jpg,1072275,1
10.1109@VAST.2012.6400554,10.1109@VAST.2012.6400554_03_02_T17.jpg,3753753,1
10.1109@VAST.2012.6400554,10.1109@VAST.2012.6400554_03_03_T17.jpg,1155987,1
allpaper,10.1109@TVCG.2012.215,,11
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_01_T03.jpg,1554432,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_02_T03.jpg,1112640,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_03_T03.jpg,902088,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_04_T03.jpg,576768,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_05_T03.jpg,830961,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_06_T03.jpg,741888,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_07_T03.jpg,603174,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_08_T03.jpg,724752,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_09_T03.jpg,943488,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_10_T03.jpg,421008,1
10.1109@TVCG.2012.215,10.1109@TVCG.2012.215_11_11_T03.jpg,760320,1
allpaper,10.1109@TVCG.2012.263,,18
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_01_T03.jpg,1448826,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_02_T03.jpg,769887,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_03_T03.jpg,911145,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_04_T03.jpg,785664,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_05_T03.jpg,860001,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_06_T03.jpg,843036,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_07_T03.jpg,668850,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_08_T03.jpg,793962,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_09_T03.jpg,641904,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_10_T03.jpg,937728,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_11_T03.jpg,467631,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_12_T03.jpg,3229614,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_13_T03.jpg,604752,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_14_T03.jpg,589548,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_15_T03.jpg,615072,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_16_T03.jpg,1535616,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_17_T03.jpg,1186914,1
10.1109@TVCG.2012.263,10.1109@TVCG.2012.263_18_18_T03.jpg,1116144,1
allpaper,10.1109@TVCG.2012.195,,3
10.1109@TVCG.2012.195,10.1109@TVCG.2012.195_03_01_T04.jpg,3198096,1
10.1109@TVCG.2012.195,10.1109@TVCG.2012.195_03_02_T04.jpg,3122436,1
10.1109@TVCG.2012.195,10.1109@TVCG.2012.195_03_03_T04.jpg,2267136,1
allpaper,10.1109@TVCG.2012.197,,6
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_01_T04.jpg,376896,1
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_02_T04.jpg,1004640,1
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_03_T04.jpg,1878156,1
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_04_T04.jpg,479889,1
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_05_T04.jpg,2344680,1
10.1109@TVCG.2012.197,10.1109@TVCG.2012.197_06_06_T04.jpg,1983600,1
allpaper,10.1109@TVCG.2012.199,,6
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_01_T04.jpg,3123078,1
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_02_T04.jpg,2022804,1
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_03_T04.jpg,766500,1
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_04_T04.jpg,221553,1
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_05_T04.jpg,491337,1
10.1109@TVCG.2012.199,10.1109@TVCG.2012.199_06_06_T04.jpg,484191,1
allpaper,10.1109@TVCG.2012.204,,3
10.1109@TVCG.2012.204,10.1109@TVCG.2012.204_03_01_T04.jpg,176358,1
10.1109@TVCG.2012.204,10.1109@TVCG.2012.204_03_02_T04.jpg,469800,1
10.1109@TVCG.2012.204,10.1109@TVCG.2012.204_03_03_T04.jpg,4084800,1
allpaper,10.1109@TVCG.2012.213,,2
10.1109@TVCG.2012.213,10.1109@TVCG.2012.213_02_01_T04.jpg,1099659,1
10.1109@TVCG.2012.213,10.1109@TVCG.2012.213_02_03_T04.jpg,1676514,1
allpaper,10.1109@TVCG.2012.214,,9
